Date,P(High),P(Med),P(Low)
2015-10-28,0.333333,0.333333,0.333333
2015-11-04,0.333333,0.333160,0.333333
2015-11-11,0.333333,0.333160,0.333333
2015-11-18,0.333333,0.333333,0.333333
2015-11-25,0.333333,0.333135,0.333333
2015-12-03,0.333333,0.333135,0.333333
2015-12-10,0.333333,0.333333,0.333333
2015-12-17,0.333333,0.333177,0.333333
2015-12-24,0.333333,0.333177,0.333333
2016-01-04,0.333333,0.333333,0.333333
2016-01-11,0.333333,0.333214,0.333333
2016-01-19,0.333333,0.333214,0.333333
2016-01-26,0.333333,0.333333,0.333333
2016-02-02,0.333333,0.333244,0.333333
2016-02-09,0.333333,0.333244,0.333333
2016-02-17,0.333333,0.333333,0.333333
2016-02-24,0.333333,0.333287,0.333333
2016-03-02,0.333333,0.333287,0.333333
2016-03-09,0.333333,0.333333,0.333333
2016-03-16,0.333333,0.333304,0.333333
2016-03-23,0.333333,0.333304,0.333333
2016-03-31,0.333333,0.333333,0.333333
2016-04-07,0.333333,0.333320,0.333333
2016-04-14,0.333333,0.333320,0.333333
2016-04-21,0.333333,0.333333,0.333333
2016-04-28,0.333333,0.333332,0.333333
2016-05-05,0.333333,0.333332,0.333333
2016-05-12,0.333333,0.333333,0.333333
2016-05-19,0.333333,0.333333,0.333333
2016-05-26,0.333333,0.333333,0.333333
2016-06-03,0.333333,0.333333,0.333333
2016-06-10,0.333333,0.333388,0.333333
2016-06-17,0.333333,0.333388,0.333333
2016-06-24,0.333333,0.333333,0.333333
2016-07-01,0.333333,0.335513,0.333333
2016-07-11,0.333333,0.335513,0.333333
2016-07-18,0.333333,0.333333,0.333333
2016-07-25,0.333333,0.341932,0.333333
2016-08-01,0.333333,0.341932,0.333333
2016-08-08,0.333333,0.333333,0.333333
2016-08-15,0.333333,0.351702,0.333333
2016-08-22,0.333333,0.351702,0.333333
2016-08-29,0.333333,0.333333,0.333333
2016-09-06,0.333333,0.366728,0.333333
2016-09-13,0.333333,0.366728,0.333333
2016-09-20,0.333333,0.333333,0.333333
2016-09-27,0.333333,0.377515,0.333333
2016-10-04,0.333333,0.377515,0.333333
2016-10-12,0.333333,0.333333,0.333333
2016-10-19,0.333333,0.380572,0.333333
2016-10-26,0.333333,0.380572,0.333333
2016-11-02,0.333333,0.333333,0.333333
2016-11-09,0.333333,0.380850,0.333333
2016-11-17,0.333333,0.380850,0.333333
2016-11-25,0.333333,0.333333,0.333333
2016-12-02,0.333333,0.378766,0.333333
2016-12-09,0.333333,0.378766,0.333333
2016-12-16,0.333333,0.333333,0.333333
2016-12-23,0.333333,0.372352,0.333333
2017-01-03,0.333333,0.372352,0.333333
2017-01-10,0.333333,0.333333,0.333333
2017-01-18,0.333333,0.362583,0.333333
2017-01-25,0.333333,0.362583,0.333333
2017-02-01,0.333333,0.333333,0.333333
2017-02-08,0.333333,0.347558,0.333333
2017-02-15,0.333333,0.347558,0.333333
2017-02-23,0.333333,0.333333,0.333333
2017-03-02,0.333333,0.336771,0.333333
2017-03-09,0.333333,0.336771,0.333333
2017-03-16,0.333333,0.333333,0.333333
2017-03-23,0.333333,0.333714,0.333334
2017-03-30,0.333333,0.333714,0.333334
2017-04-06,0.333333,0.333333,0.333333
2017-04-13,0.333333,0.333381,0.333334
2017-04-21,0.333333,0.333381,0.333334
2017-04-28,0.333333,0.333333,0.333333
2017-05-05,0.333333,0.333339,0.333341
2017-05-12,0.333333,0.333339,0.333341
2017-05-19,0.333333,0.333333,0.333333
2017-05-26,0.333333,0.333335,0.333599
2017-06-05,0.333333,0.333335,0.333599
2017-06-12,0.333333,0.333333,0.333333
2017-06-19,0.333333,0.333334,0.337366
2017-06-26,0.333333,0.333334,0.337366
2017-07-03,0.333333,0.333333,0.333333
2017-07-11,0.333333,0.333334,0.347864
2017-07-18,0.333333,0.333334,0.347864
2017-07-25,0.333333,0.333333,0.333333
2017-08-01,0.333333,0.333334,0.360313
2017-08-08,0.333333,0.333334,0.360313
2017-08-15,0.333333,0.333333,0.333333
2017-08-22,0.333333,0.333333,0.369632
2017-08-29,0.333333,0.333334,0.369632
2017-09-06,0.333333,0.333333,0.333333
2017-09-13,0.333333,0.333333,0.374184
2017-09-20,0.333333,0.333334,0.374184
2017-09-27,0.333333,0.333333,0.333333
2017-10-04,0.333333,0.333333,0.376934
2017-10-11,0.333333,0.333333,0.376934
2017-10-18,0.333333,0.333333,0.333333
2017-10-25,0.333333,0.333333,0.378609
2017-11-01,0.333333,0.333333,0.378609
2017-11-08,0.333333,0.333333,0.333333
2017-11-15,0.333333,0.333333,0.376045
2017-11-22,0.333333,0.333333,0.376045
2017-11-30,0.333333,0.333333,0.333333
2017-12-07,0.333333,0.333333,0.366080
2017-12-14,0.333333,0.333333,0.366080
2017-12-21,0.333333,0.333333,0.333333
2017-12-29,0.333333,0.333333,0.353844
2018-01-08,0.333333,0.333333,0.353844
2018-01-16,0.333333,0.333333,0.333333
2018-01-23,0.333333,0.333333,0.344641
2018-02-01,0.333333,0.333333,0.344641
2018-02-08,0.333333,0.333333,0.333333
2018-02-15,0.333333,0.333333,0.340100
2018-02-23,0.333333,0.333333,0.340100
2018-03-02,0.333333,0.333333,0.333333
2018-03-09,0.333333,0.333333,0.337344
2018-03-16,0.333333,0.333333,0.337344
2018-03-23,0.333333,0.333333,0.333333
2018-04-02,0.333333,0.333333,0.335410
2018-04-09,0.333333,0.333333,0.335410
2018-04-16,0.333333,0.333333,0.333333
2018-04-23,0.333333,0.333333,0.334207
2018-04-30,0.333333,0.333333,0.334207
2018-05-07,0.333333,0.333333,0.333333
2018-05-14,0.333333,0.333333,0.333675
2018-05-21,0.333333,0.333333,0.333675
2018-05-29,0.333333,0.333333,0.333333
2018-06-05,0.333333,0.333333,0.333461
2018-06-12,0.333333,0.333333,0.333461
2018-06-19,0.333333,0.333333,0.333333
2018-06-26,0.333333,0.333333,0.333345
2018-07-03,0.333333,0.333333,0.333345
2018-07-11,0.333333,0.333333,0.333333
2018-07-18,0.333333,0.333333,0.333334
2018-07-25,0.333333,0.333333,0.333334
2018-08-01,0.333333,0.333333,0.333333
2018-08-08,0.333333,0.333333,0.333333
2018-08-15,0.333333,0.333333,0.333333
2018-08-22,0.333333,0.333333,0.333333
2018-08-29,0.333333,0.333333,0.333333
2018-09-06,0.333333,0.333333,0.333333
2018-09-13,0.333333,0.333333,0.333333
2018-09-20,0.333333,0.333333,0.333333
2018-09-27,0.333333,0.333333,0.333333
2018-10-04,0.333333,0.333333,0.333333
2018-10-11,0.333333,0.333333,0.333333
2018-10-18,0.333333,0.333333,0.333333
2018-10-25,0.333333,0.333333,0.333333
2018-11-01,0.333333,0.333333,0.333333
2018-11-08,0.333333,0.333333,0.333333
2018-11-15,0.333333,0.333333,0.333333
2018-11-23,0.333333,0.333333,0.333333
2018-11-30,0.333333,0.333333,0.333333
2018-12-10,0.333333,0.333333,0.333333
2018-12-17,0.333333,0.333333,0.333333
2018-12-24,0.333333,0.333333,0.333333
2019-01-02,0.333333,0.333333,0.333333
2019-01-09,0.333333,0.333333,0.333333
2019-01-16,0.333333,0.333333,0.333333
2019-01-24,0.333333,0.333333,0.333333
2019-01-31,0.333333,0.333333,0.333333
2019-02-07,0.333333,0.333333,0.333333
2019-02-14,0.333333,0.333333,0.333333
2019-02-22,0.333333,0.333333,0.333333
2019-03-01,0.333333,0.333333,0.333333
2019-03-08,0.333333,0.333333,0.333333
2019-03-15,0.333333,0.333333,0.333333
2019-03-22,0.333333,0.333333,0.333333
2019-03-29,0.333333,0.333333,0.333333
2019-04-05,0.333333,0.333333,0.333333
2019-04-12,0.333333,0.333333,0.333333
2019-04-22,0.333333,0.333333,0.333333
2019-04-29,0.333333,0.333333,0.333333
2019-05-06,0.333333,0.333333,0.333333
2019-05-13,0.333333,0.333333,0.333333
2019-05-20,0.333333,0.333333,0.333331
2019-05-28,0.333333,0.333333,0.333331
2019-06-04,0.333333,0.333333,0.333333
2019-06-11,0.333333,0.333334,0.333332
2019-06-18,0.333333,0.333333,0.333332
2019-06-25,0.333333,0.333333,0.333333
2019-07-02,0.333333,0.333333,0.333333
2019-07-10,0.333333,0.333332,0.333333
2019-07-17,0.333333,0.333333,0.333333
2019-07-24,0.333333,0.333331,0.333334
2019-07-31,0.333333,0.333331,0.333334
2019-08-07,0.333333,0.333333,0.333333
2019-08-14,0.333333,0.333331,0.333333
2019-08-21,0.333333,0.333331,0.333333
2019-08-28,0.333333,0.333333,0.333333
2019-09-05,0.333333,0.333330,0.333334
2019-09-12,0.333333,0.333330,0.333334
2019-09-19,0.333333,0.333333,0.333333
2019-09-26,0.333333,0.333331,0.333334
2019-10-03,0.333333,0.333331,0.333334
2019-10-10,0.333333,0.333333,0.333333
2019-10-17,0.333333,0.333333,0.333336
2019-10-24,0.333333,0.333333,0.333336
2019-10-31,0.333333,0.333333,0.333333
2019-11-07,0.333333,0.333333,0.333335
2019-11-14,0.333333,0.333333,0.333335
2019-11-21,0.333333,0.333333,0.333333
2019-11-29,0.333333,0.333334,0.333321
2019-12-06,0.333333,0.333334,0.333321
2019-12-13,0.333333,0.333333,0.333333
2019-12-20,0.333333,0.333336,0.333020
2019-12-30,0.333333,0.333336,0.333020
2020-01-07,0.333333,0.333333,0.333333
2020-01-14,0.333333,0.333336,0.326050
2020-01-22,0.333333,0.333336,0.326050
2020-01-29,0.333333,0.333333,0.333333
2020-02-05,0.333333,0.333336,0.305062
2020-02-12,0.333333,0.333336,0.305062
2020-02-20,0.333333,0.333333,0.333333
2020-02-27,0.333333,0.333335,0.290740
2020-03-05,0.333333,0.333335,0.290740
2020-03-12,0.333333,0.333333,0.333333
2020-03-19,0.333333,0.333334,0.285954
2020-03-26,0.333333,0.333334,0.285954
2020-04-02,0.333333,0.333333,0.333333
2020-04-09,0.333333,0.333334,0.285727
2020-04-17,0.333333,0.333334,0.285727
2020-04-28,0.333333,0.333333,0.333333
2020-05-05,0.333333,0.333334,0.285731
2020-05-12,0.333333,0.333334,0.285731
2020-05-19,0.333333,0.333333,0.333333
2020-05-27,0.333333,0.333333,0.286028
2020-06-03,0.333333,0.333333,0.286028
2020-06-10,0.333333,0.333333,0.333333
2020-06-17,0.333333,0.333291,0.292999
2020-06-24,0.333333,0.333291,0.292999
2020-07-01,0.333333,0.333333,0.333333
2020-07-09,0.333333,0.331926,0.313986
2020-07-16,0.333333,0.331926,0.313986
2020-07-23,0.333333,0.333333,0.333333
2020-07-30,0.333333,0.290096,0.328308
2020-08-06,0.333333,0.290096,0.328308
2020-08-13,0.333333,0.333333,0.333333
2020-08-20,0.333333,0.285738,0.333094
2020-08-27,0.333333,0.285738,0.333094
2020-09-03,0.333333,0.333333,0.333333
2020-09-11,0.333333,0.285714,0.333322
2020-09-18,0.333333,0.285714,0.333322
2020-09-25,0.333333,0.333333,0.333333
2020-10-02,0.333333,0.285714,0.333331
2020-10-09,0.333333,0.285714,0.333331
2020-10-16,0.333333,0.333333,0.333333
2020-10-23,0.333333,0.285715,0.333333
2020-10-30,0.333333,0.285715,0.333333
2020-11-06,0.333333,0.333333,0.333333
2020-11-13,0.333334,0.285757,0.333333
2020-11-20,0.333333,0.285757,0.333333
2020-11-30,0.333333,0.333333,0.333333
2020-12-07,0.333334,0.287123,0.333333
2020-12-14,0.333333,0.287123,0.333333
2020-12-21,0.333333,0.333333,0.333333
2020-12-29,0.333334,0.328952,0.333333
2021-01-06,0.333333,0.328952,0.333333
2021-01-13,0.333333,0.333333,0.333333
2021-01-21,0.333333,0.333310,0.333333
2021-01-28,0.333333,0.333310,0.333333
2021-02-04,0.333333,0.333333,0.333333
2021-02-11,0.333333,0.333333,0.333333
2021-02-19,0.333333,0.333333,0.333333
2021-02-26,0.333333,0.333333,0.333333
2021-03-05,0.333333,0.333333,0.333333
2021-03-12,0.333333,0.333333,0.333333
2021-03-19,0.333333,0.333333,0.333333
2021-03-26,0.333333,0.333333,0.333333
2021-04-05,0.333333,0.333333,0.333333
2021-04-12,0.333333,0.333333,0.333333
2021-04-19,0.333333,0.333333,0.333333
2021-04-26,0.333333,0.333333,0.333333
2021-05-03,0.333333,0.333333,0.333333
2021-05-10,0.333333,0.333333,0.333333
2021-05-17,0.333333,0.333333,0.333333
2021-05-24,0.333333,0.333333,0.333333
2021-06-01,0.333333,0.333333,0.333333
2021-06-08,0.333333,0.333333,0.333333
2021-06-15,0.333333,0.333333,0.333333
2021-06-22,0.333333,0.333333,0.333333
2021-06-29,0.333333,0.333333,0.333333
2021-07-07,0.333333,0.333333,0.333333
2021-07-14,0.333333,0.333333,0.333333
2021-07-21,0.333333,0.333333,0.333333
2021-07-28,0.333333,0.333333,0.333333
2021-08-04,0.333333,0.333333,0.333333
2021-08-11,0.333333,0.333333,0.333333
2021-08-18,0.333333,0.333333,0.333333
2021-08-25,0.333333,0.333333,0.333333
2021-09-01,0.333333,0.333333,0.333333
2021-09-09,0.333333,0.333333,0.333333
2021-09-16,0.333333,0.333334,0.333333
2021-09-23,0.333333,0.333334,0.333333
2021-09-30,0.333333,0.333333,0.333333
2021-10-07,0.333333,0.333333,0.333333
2021-10-14,0.333333,0.333333,0.333333
2021-10-21,0.333333,0.333333,0.333333
2021-10-28,0.333333,0.333333,0.333333
2021-11-04,0.333333,0.333333,0.333333
2021-11-11,0.333333,0.333333,0.333333
2021-11-18,0.333333,0.333334,0.333333
2021-11-26,0.333333,0.333334,0.333333
2021-12-03,0.333333,0.333333,0.333333
2021-12-10,0.333333,0.333335,0.333333
2021-12-17,0.333333,0.333335,0.333333
2021-12-27,0.333333,0.333333,0.333333
2022-01-03,0.333333,0.333336,0.333333
2022-01-10,0.333333,0.333336,0.333333
2022-01-18,0.333333,0.333333,0.333333
2022-01-25,0.333334,0.333334,0.333333
2022-02-01,0.333333,0.333334,0.333333
2022-02-08,0.333333,0.333333,0.333333
2022-02-15,0.333334,0.333333,0.333333
2022-02-23,0.333333,0.333333,0.333333
2022-03-02,0.333333,0.333333,0.333333
2022-03-09,0.333333,0.333333,0.333333
2022-03-16,0.333333,0.333333,0.333333
2022-03-23,0.333333,0.333333,0.333333
2022-03-30,0.333333,0.333333,0.333333
2022-04-06,0.333333,0.333333,0.333333
2022-04-13,0.333333,0.333333,0.333333
2022-04-21,0.333333,0.333333,0.333333
2022-04-28,0.333333,0.333333,0.333333
2022-05-05,0.333333,0.333333,0.333333
2022-05-12,0.333333,0.333332,0.333333
2022-05-19,0.333333,0.333332,0.333333
2022-05-26,0.333333,0.333333,0.333333
2022-06-03,0.333333,0.333331,0.333333
2022-06-10,0.333333,0.333331,0.333333
2022-06-17,0.333333,0.333333,0.333333
2022-06-27,0.333333,0.333333,0.333333
2022-07-05,0.333333,0.333333,0.333333
2022-07-12,0.333333,0.333333,0.333333
2022-07-19,0.333333,0.333333,0.333333
2022-07-26,0.333333,0.333333,0.333333
2022-08-02,0.333333,0.333333,0.333333
2022-08-09,0.333333,0.333333,0.333333
2022-08-16,0.333333,0.333333,0.333333
2022-08-23,0.333333,0.333333,0.333333
2022-08-30,0.333333,0.333333,0.333333
2022-09-07,0.333333,0.333333,0.333333
2022-09-14,0.333333,0.333333,0.333333
2022-09-21,0.333333,0.333333,0.333333
2022-09-28,0.333333,0.333333,0.333333
2022-10-05,0.333333,0.333333,0.333333
2022-10-12,0.333333,0.333333,0.333333
2022-10-19,0.333333,0.333333,0.333333
2022-10-26,0.333333,0.333333,0.333333
2022-11-02,0.333333,0.333333,0.333333
2022-11-09,0.333333,0.333333,0.333333
2022-11-16,0.333333,0.333333,0.333333
2022-11-23,0.333333,0.333333,0.333333
2022-12-01,0.333333,0.333333,0.333333
2022-12-08,0.333333,0.333333,0.333333
2022-12-15,0.333333,0.333333,0.333333
2022-12-22,0.333333,0.333333,0.333333
2022-12-30,0.333333,0.333333,0.333333
2023-01-09,0.333333,0.333333,0.333333
2023-01-17,0.333333,0.333333,0.333333
2023-01-24,0.333333,0.333333,0.333333
2023-01-31,0.333333,0.333333,0.333333
2023-02-07,0.333333,0.333333,0.333333
2023-02-14,0.333333,0.333333,0.333333
2023-02-22,0.333333,0.333333,0.333333
2023-03-01,0.333333,0.333333,0.333333
2023-03-08,0.333333,0.333333,0.333333
2023-03-15,0.333333,0.333333,0.333333
2023-03-22,0.333333,0.333333,0.333333
2023-03-29,0.333333,0.333333,0.333333
2023-04-05,0.333333,0.333333,0.333333
2023-04-13,0.333333,0.333333,0.333333
2023-04-20,0.333333,0.333333,0.333333
2023-04-27,0.333333,0.333333,0.333333
2023-05-04,0.333333,0.333333,0.333333
2023-05-11,0.333333,0.333333,0.333333
2023-05-18,0.333333,0.333333,0.333333
2023-05-25,0.333333,0.333333,0.333333
2023-06-02,0.333333,0.333333,0.333333
2023-06-09,0.333333,0.333333,0.333333
2023-06-16,0.333333,0.333333,0.333333
2023-06-26,0.333333,0.333333,0.333333
2023-07-03,0.333333,0.333333,0.333333
2023-07-11,0.333333,0.333333,0.333333
2023-07-18,0.333333,0.333333,0.333333
2023-07-25,0.333333,0.333333,0.333333
2023-08-01,0.333333,0.333333,0.333333
2023-08-08,0.333333,0.333333,0.333333
2023-08-15,0.333333,0.333333,0.333333
2023-08-22,0.333333,0.333333,0.333333
2023-08-29,0.333333,0.333333,0.333333
2023-09-06,0.333333,0.333333,0.333333
2023-09-13,0.333333,0.333333,0.333333
2023-09-20,0.333333,0.333333,0.333333
2023-09-27,0.333333,0.333333,0.333333
2023-10-04,0.333333,0.333333,0.333333
2023-10-11,0.333333,0.333333,0.333333
2023-10-18,0.333333,0.333333,0.333333
2023-10-25,0.333333,0.333333,0.333333
2023-11-01,0.333333,0.333333,0.333333
2023-11-08,0.333333,0.333333,0.333333
2023-11-15,0.333333,0.333333,0.333333
2023-11-22,0.333333,0.333333,0.333333
2023-11-30,0.333333,0.333333,0.333333
2023-12-07,0.333333,0.333333,0.333333
2023-12-14,0.333333,0.333333,0.333333
2023-12-21,0.333333,0.333333,0.333333
2023-12-29,0.333333,0.333333,0.333333
2024-01-08,0.333333,0.333333,0.333333
2024-01-16,0.333333,0.333333,0.333333
2024-01-23,0.333333,0.333333,0.333333
2024-01-30,0.333333,0.333333,0.333333
2024-02-06,0.333333,0.333333,0.333333
2024-02-13,0.333333,0.333333,0.333333
2024-02-21,0.333333,0.333333,0.333333
2024-02-28,0.333333,0.333333,0.333333
2024-03-06,0.333333,0.333333,0.333333
2024-03-13,0.333333,0.333333,0.333333
2024-03-20,0.333333,0.333333,0.333333
2024-03-27,0.333333,0.333333,0.333333
2024-04-04,0.333333,0.333333,0.333333
2024-04-11,0.333333,0.333333,0.333333
2024-04-18,0.333333,0.333333,0.333333
2024-04-25,0.333333,0.333333,0.333333
2024-05-02,0.333333,0.333333,0.333333
2024-05-09,0.333333,0.333333,0.333333
2024-05-16,0.333333,0.333333,0.333333
2024-05-23,0.333333,0.333333,0.333333
2024-05-31,0.333333,0.333333,0.333333
2024-06-07,0.333333,0.333333,0.333333
2024-06-14,0.333333,0.333333,0.333333
2024-06-24,0.333333,0.333333,0.333333
2024-07-01,0.333333,0.333333,0.333333
2024-07-09,0.333333,0.333333,0.333333
2024-07-16,0.333333,0.333333,0.333333
2024-07-23,0.333333,0.333333,0.333333
2024-07-30,0.333333,0.333333,0.333333
2024-08-06,0.333333,0.333333,0.333333
2024-08-13,0.333333,0.333333,0.333333
2024-08-20,0.333333,0.333333,0.333333
2024-08-27,0.333333,0.333333,0.333333
2024-09-04,0.333333,0.333333,0.333333
2024-09-11,0.333333,0.333333,0.333333
2024-09-18,0.333333,0.333333,0.333333
2024-09-25,0.333333,0.333333,0.333333
2024-10-02,0.333333,0.333333,0.333333
2024-10-09,0.333333,0.333333,0.333333
2024-10-16,0.333333,0.333333,0.333333
2024-10-23,0.333333,0.333333,0.333333
2024-10-30,0.333333,0.333333,0.333333
2024-11-06,0.333333,0.333333,0.333333
2024-11-13,0.333333,0.333333,0.333333
2024-11-20,0.333333,0.333333,0.333333
2024-11-27,0.333333,0.333333,0.333333
2024-12-05,0.333333,0.333333,0.333333
2024-12-12,0.333333,0.333333,0.333333
2024-12-19,0.333333,0.333333,0.333333
2024-12-27,0.333333,0.333333,0.333333
2025-01-06,0.333333,0.333333,0.333333
2025-01-14,0.333333,0.333333,0.333333
2025-01-22,0.333333,0.333333,0.333333
2025-01-29,0.333333,0.333333,0.333333
2025-02-05,0.333333,0.333333,0.333333
2025-02-12,0.333333,0.333333,0.333333
2025-02-20,0.333333,0.333333,0.333333
2025-02-27,0.333333,0.333333,0.333333
2025-03-06,0.333333,0.333333,0.333333
2025-03-13,0.333333,0.333333,0.333333
2025-03-20,0.333333,0.333333,0.333333
2025-03-27,0.333333,0.333333,0.333333
2025-04-03,0.333333,0.333333,0.333333
2025-04-10,0.333333,0.333333,0.333333
2025-04-17,0.350000,0.350000,0.350000
2025-04-25,0.315789,0.368421,0.368421
2025-05-02,0.333333,0.333333,0.333333
2025-05-09,0.352941,0.352941,0.352941
2025-05-16,0.312500,0.375000,0.375000
2025-05-23,0.333333,0.333333,0.333333
2025-06-02,0.357143,0.357143,0.357143
2025-06-09,0.307692,0.384615,0.384615
2025-06-16,0.333333,0.333333,0.333333
2025-06-24,0.363636,0.363636,0.363636
